/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_29_190.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_29_190.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_29_190.jpg,0,0,0,4.20575E-06
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_29_273.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_29_273.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_29_273.jpg,0,0,0,1.945361E-05
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_29_343.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_29_343.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_29_343.jpg,0,0,0,9.195062E-06
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_29_425.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_29_425.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_29_425.jpg,0,0,0,1.597917E-06
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_29_495.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_29_495.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_29_495.jpg,0,0,0,1.410455E-05
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_29_602.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_29_602.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_29_602.jpg,0,0.1638333,0,0.1026753
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_29_671.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_29_671.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_29_671.jpg,0,0.3891631,0,0.4236754
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_29_739.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_29_739.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_29_739.jpg,0,0.5637782,0,0.7580674
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_29_816.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_29_816.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_29_816.jpg,0,0.8199391,0,1.401462
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_29_981.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_29_981.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_29_981.jpg,0,1,0,3.259469
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_051.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_051.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_051.jpg,-0.2,1,0,4.19481
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_122.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_122.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_122.jpg,-0.35,1,0,4.882094
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_196.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_196.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_196.jpg,-0.5500001,1,0,5.777431
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_270.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_270.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_270.jpg,-0.7500002,1,0,6.642782
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_376.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_376.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_376.jpg,-1,1,0,7.669482
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_444.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_444.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_444.jpg,-1,1,0,8.292203
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_524.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_524.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_524.jpg,0,0.716134,0,8.819833
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_594.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_594.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_594.jpg,0,0.506362,0,9.308233
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_673.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_673.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_673.jpg,0,0.269401,0,9.588864
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_747.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_747.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_747.jpg,0,0.4108692,0,9.829521
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_822.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_822.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_822.jpg,0,0.6006312,0,10.16017
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_900.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_900.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_900.jpg,0,0.8362454,0,10.79345
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_30_971.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_30_971.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_30_971.jpg,0,1,0,11.47514
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_044.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_044.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_044.jpg,0,1,0,12.29714
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_118.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_118.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_118.jpg,0,1,0,13.21133
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_190.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_190.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_190.jpg,0,1,0,14.01589
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_264.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_264.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_264.jpg,0,1,0,14.6168
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_345.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_345.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_345.jpg,0,1,0,15.47317
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_417.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_417.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_417.jpg,-0.1,1,0,16.3187
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_496.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_496.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_496.jpg,-0.3,1,0,17.13022
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_567.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_567.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_567.jpg,0,1,0,17.9382
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_643.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_643.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_643.jpg,0,1,0,18.57768
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_713.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_713.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_713.jpg,0,1,0,19.39312
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_782.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_782.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_782.jpg,-0.15,1,0,19.99033
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_851.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_851.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_851.jpg,-0.35,1,0,20.74836
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_31_925.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_31_925.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_31_925.jpg,-0.5000001,1,0,21.26726
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_005.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_005.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_005.jpg,-0.7,1,0,21.89619
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_072.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_072.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_072.jpg,-0.9000002,1,0,22.44714
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_139.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_139.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_139.jpg,0,1,0,22.86322
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_209.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_209.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_209.jpg,0,0.8193071,0,23.47067
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_281.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_281.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_281.jpg,0,0.6294099,0,23.80725
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_359.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_359.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_359.jpg,0,0.4443464,0,24.09609
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_431.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_431.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_431.jpg,0,0.6590261,0,24.4527
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_499.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_499.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_499.jpg,0,0.8348382,0,24.83411
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_572.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_572.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_572.jpg,0,1,0,25.55206
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_643.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_643.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_643.jpg,0,1,0,26.12463
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_713.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_713.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_713.jpg,0,1,0,26.88173
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_784.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_784.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_784.jpg,0,1,0,27.44563
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_862.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_862.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_862.jpg,0,1,0,28.19218
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_32_939.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_32_939.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_32_939.jpg,0,1,0,28.93268
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_012.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_012.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_012.jpg,0,1,0,29.66726
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_083.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_083.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_083.jpg,0,1,0,30.18376
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_153.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_153.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_153.jpg,-0.1,1,0,30.18763
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_228.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_228.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_228.jpg,-0.3,1,0,30.16921
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_297.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_297.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_297.jpg,0,1,0,30.1811
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_366.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_366.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_366.jpg,0,1,0,30.18901
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_444.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_444.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_444.jpg,0,0.8835185,0,30.14437
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_513.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_513.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_513.jpg,0,1,0,30.19028
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_587.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_587.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_587.jpg,0,1,0,30.19028
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_667.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_667.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_667.jpg,0,1,0,30.19029
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_739.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_739.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_739.jpg,0,1,0,30.19053
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_815.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_815.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_815.jpg,-0.15,1,0,30.18438
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_890.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_890.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_890.jpg,-0.35,1,0,30.16359
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_33_965.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_33_965.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_33_965.jpg,0,1,0,30.17937
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_045.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_045.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_045.jpg,0,1,0,30.18879
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_113.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_113.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_113.jpg,0,1,0,30.19
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_186.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_186.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_186.jpg,-0.05,1,0,30.19007
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_263.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_263.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_263.jpg,-0.25,1,0,30.17675
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_337.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_337.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_337.jpg,-0.45,1,0,30.15298
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_411.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_411.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_411.jpg,-0.6500001,1,0,30.12791
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_511.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_511.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_511.jpg,-0.9000002,1,0,30.1003
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_587.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_587.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_587.jpg,0,0.7723509,0,30.12301
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_658.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_658.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_658.jpg,0,0.5600559,0,30.0838
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_738.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_738.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_738.jpg,0,0.7331889,0,30.10074
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_804.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_804.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_804.jpg,0,0.887575,0,30.15649
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_889.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_889.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_889.jpg,0,1,0,30.19015
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_34_955.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_34_955.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_34_955.jpg,0,1,0,30.19028
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_35_024.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_35_024.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_35_024.jpg,0,1,0,30.19027
/Users/dariazahaleanu/Desktop/Hacking /IMG/center_2018_06_29_14_49_35_092.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/left_2018_06_29_14_49_35_092.jpg,/Users/dariazahaleanu/Desktop/Hacking /IMG/right_2018_06_29_14_49_35_092.jpg,0,1,0,30.19026
